DATE,SYMBOL,DELIV_QTY,DELIV_PER
20260924,509243,602,82.92
20260924,509438,27,61.36
20260924,509449,33,100.0
20260924,509470,1,100.0
20260924,509472,1395,61.21
20260924,509480,18814,59.79
20260924,509486,424,100.0
20260924,509488,13080,40.43
20260924,509496,6331,53.87
20260924,509525,382,89.88
20260924,509546,1588,100.0
20260924,509557,1291,63.56
20260924,509563,1062,71.66
20260924,509567,1010,84.8
20260924,509597,30,93.75
20260924,509631,47279,46.13
20260924,509635,150,79.79
20260924,509675,354,61.03
20260924,509692,12,80.0
20260924,509709,13678,70.08
20260924,509715,4533,90.44
20260924,509732,3604,86.47
20260924,509762,150148,100.0
20260924,509820,6062,73.17
20260924,509835,501,83.36
20260924,509874,13554,100.0
20260924,509887,1,100.0
20260924,509895,603,76.82
20260924,509930,650,42.4
20260924,509953,4,100.0
20260924,509966,3697,65.17
20260924,510245,45327,52.75
20260924,511000,6413,94.13
20260924,511012,327188,100.0
20260924,511016,4570,100.0
20260924,511018,49609,13.05
20260924,511034,2630,40.84
20260924,511066,5077,60.17
20260924,511076,11994,34.15
20260924,511092,30480,100.0
20260924,511110,105,100.0
20260924,511116,17675083,100.0
20260924,511122,496,97.83
20260924,511131,40,50.63
20260924,511144,3240,100.0
20260924,511147,9238,79.67
20260924,511153,1858,100.0
20260924,511169,10,100.0
20260924,511176,11,100.0
20260924,511187,4041,100.0
20260924,511194,171,100.0
20260924,511196,7016,64.02
20260924,511208,52922,87.63
20260924,511218,84273,65.68
20260924,511243,491979,85.68
20260924,511260,3907,65.48
20260924,511333,1561,98.99
20260924,511355,179596,100.0
20260924,511359,3242,81.21
20260924,511377,75,100.0
20260924,511391,628,97.97
20260924,511401,141,100.0
20260924,511411,64,100.0
20260924,511431,58303,75.82
20260924,511441,20,100.0
20260924,511447,8015284,57.9
20260924,511451,250,100.0
20260924,511463,1074,99.72
20260924,511473,3080,45.98
20260924,511493,920,100.0
20260924,511501,89,78.76
20260924,544447,1241,94.44
20260924,544448,6874,31.75
20260924,544449,111520,81.58
20260924,544450,1057,100.0
20260924,544451,5200,86.67
20260924,544452,10000,100.0
20260924,544453,33000,66.26
20260924,544454,300,56.71
20260924,544455,25818,43.05
20260924,544456,19337,100.0
20260924,544457,15585,68.28
20260924,544458,125500,54.45
20260924,544459,146312,46.82
20260924,544460,36800,100.0
20260924,544461,14,100.0
20260924,544463,31200,100.0
20260924,544464,168000,70.0
20260924,544465,6882,68.63
